ad_viz_plotval_data-45
Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
02/12/2019,AQS,530010003,4,5.1,ug/m3 LC,28,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
02/13/2019,AQS,530010003,4,4.5,ug/m3 LC,25,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
02/14/2019,AQS,530010003,4,2.6,ug/m3 LC,14,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
02/15/2019,AQS,530010003,4,3.4,ug/m3 LC,19,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
02/16/2019,AQS,530010003,4,1.7,ug/m3 LC,9,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
02/17/2019,AQS,530010003,4,2.1,ug/m3 LC,12,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
02/18/2019,AQS,530010003,4,3.9,ug/m3 LC,22,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
02/19/2019,AQS,530010003,4,7.3,ug/m3 LC,41,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
02/20/2019,AQS,530010003,4,5.9,ug/m3 LC,33,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
02/21/2019,AQS,530010003,4,5.2,ug/m3 LC,29,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
02/22/2019,AQS,530010003,4,6,ug/m3 LC,33,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
