ad_viz_plotval_data-41
Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
03/13/2021,AQS,410010004,3,5.1,ug/m3 LC,28,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/14/2021,AQS,410010004,3,4.5,ug/m3 LC,25,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/15/2021,AQS,410010004,3,2.4,ug/m3 LC,13,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/16/2021,AQS,410010004,3,4.2,ug/m3 LC,23,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/17/2021,AQS,410010004,3,5,ug/m3 LC,28,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/18/2021,AQS,410010004,3,3.6,ug/m3 LC,20,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/19/2021,AQS,410010004,3,3,ug/m3 LC,17,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/20/2021,AQS,410010004,3,4.5,ug/m3 LC,25,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/21/2021,AQS,410010004,3,3.2,ug/m3 LC,18,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/22/2021,AQS,410010004,3,3.7,ug/m3 LC,21,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/23/2021,AQS,410010004,3,3.6,ug/m3 LC,20,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/24/2021,AQS,410010004,3,3.2,ug/m3 LC,18,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/25/2021,AQS,410010004,3,3.7,ug/m3 LC,21,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/26/2021,AQS,410010004,3,4,ug/m3 LC,22,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/27/2021,AQS,410010004,3,3.7,ug/m3 LC,21,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
